t_monotonic,left_distance_cm,left_status,right_distance_cm,right_status,sequence
507546.078000,94.0,Ok,83.0,Ok,11834
507546.125000,96.0,Ok,79.0,Ok,11835
507546.171000,99.0,Ok,78.0,Ok,11836
507546.234000,97.0,Ok,79.0,Ok,11837
507546.281000,90.0,Ok,84.0,Ok,11838
507546.328000,94.0,Ok,88.0,Ok,11839
507546.375000,93.0,Ok,88.0,Ok,11840
507546.421000,87.0,Ok,78.0,Ok,11841
507546.468000,74.0,Ok,83.0,Ok,11842
507546.531000,94.0,Ok,79.0,Ok,11843
507546.578000,95.0,Ok,87.0,Ok,11844
507546.609000,86.0,Ok,88.0,Ok,11845
507546.671000,90.0,Ok,81.0,Ok,11846
507546.718000,85.0,Ok,80.0,Ok,11847
507546.781000,94.0,Ok,78.0,Ok,11848
507546.828000,85.0,Ok,77.0,Ok,11849
507546.875000,75.0,Ok,88.0,Ok,11850
507546.921000,88.0,Ok,75.0,Ok,11851
507546.968000,86.0,Ok,75.0,Ok,11852
507547.015000,71.0,Ok,81.0,Ok,11853
507547.078000,85.0,Ok,86.0,Ok,11854
507547.125000,94.0,Ok,75.0,Ok,11855
507547.171000,88.0,Ok,78.0,Ok,11856
507547.218000,77.0,Ok,85.0,Ok,11857
507547.281000,88.0,Ok,83.0,Ok,11858
507547.328000,85.0,Ok,81.0,Ok,11859
507547.375000,95.0,Ok,82.0,Ok,11860
507547.421000,87.0,Ok,88.0,Ok,11861
507547.468000,86.0,Ok,93.0,Ok,11862
507547.515000,83.0,Ok,75.0,Ok,11863
507547.562000,80.0,Ok,84.0,Ok,11864
507547.609000,76.0,Ok,78.0,Ok,11865
507547.656000,89.0,Ok,85.0,Ok,11866
507547.718000,75.0,Ok,84.0,Ok,11867
507547.765000,91.0,Ok,80.0,Ok,11868
507547.828000,80.0,Ok,88.0,Ok,11869
507547.875000,96.0,Ok,81.0,Ok,11870
507547.921000,83.0,Ok,82.0,Ok,11871
507547.968000,92.0,Ok,82.0,Ok,11872
507548.015000,85.0,Ok,85.0,Ok,11873
507548.078000,98.0,Ok,86.0,Ok,11874
507548.125000,109.0,Ok,73.0,Ok,11875
507548.171000,94.0,Ok,78.0,Ok,11876
507548.218000,87.0,Ok,79.0,Ok,11877
507548.281000,96.0,Ok,84.0,Ok,11878
507548.328000,76.0,Ok,74.0,Ok,11879
507548.375000,100.0,Ok,79.0,Ok,11880
507548.421000,98.0,Ok,73.0,Ok,11881
507548.468000,74.0,Ok,80.0,Ok,11882
507548.531000,89.0,Ok,88.0,Ok,11883
507548.578000,79.0,Ok,77.0,Ok,11884
507548.640000,91.0,Ok,80.0,Ok,11885
507548.671000,114.0,Ok,89.0,Ok,11886
507548.718000,78.0,Ok,77.0,Ok,11887
507548.781000,84.0,Ok,96.0,Ok,11888
507548.828000,85.0,Ok,92.0,Ok,11889
507548.859000,81.0,Ok,76.0,Ok,11890
507548.921000,97.0,Ok,87.0,Ok,11891
507548.968000,96.0,Ok,87.0,Ok,11892
507549.015000,83.0,Ok,76.0,Ok,11893
507549.078000,83.0,Ok,110.0,Ok,11894
507549.125000,75.0,Ok,85.0,Ok,11895
507549.171000,92.0,Ok,81.0,Ok,11896
507549.218000,114.0,Ok,90.0,Ok,11897
507549.265000,77.0,Ok,87.0,Ok,11898
507549.312000,65535.0,RangingRxTimeout,79.0,Ok,11899
507549.375000,82.0,Ok,73.0,Ok,11900
507549.421000,81.0,Ok,77.0,Ok,11901
507549.468000,87.0,Ok,84.0,Ok,11902
507549.515000,100.0,Ok,84.0,Ok,11903
507549.578000,102.0,Ok,89.0,Ok,11904
507549.625000,80.0,Ok,83.0,Ok,11905
507549.671000,83.0,Ok,84.0,Ok,11906
507549.718000,91.0,Ok,84.0,Ok,11907
507549.781000,84.0,Ok,84.0,Ok,11908
507549.828000,86.0,Ok,79.0,Ok,11909
507549.875000,75.0,Ok,91.0,Ok,11910
507549.921000,91.0,Ok,81.0,Ok,11911
507549.968000,87.0,Ok,85.0,Ok,11912
507550.031000,81.0,Ok,73.0,Ok,11913
507550.078000,80.0,Ok,92.0,Ok,11914
507550.125000,104.0,Ok,84.0,Ok,11915
507550.171000,104.0,Ok,73.0,Ok,11916
507550.218000,82.0,Ok,90.0,Ok,11917
507550.281000,98.0,Ok,89.0,Ok,11918
507550.328000,105.0,Ok,71.0,Ok,11919
507550.375000,86.0,Ok,90.0,Ok,11920
507550.421000,79.0,Ok,93.0,Ok,11921
507550.468000,81.0,Ok,81.0,Ok,11922
507550.515000,89.0,Ok,84.0,Ok,11923
507550.578000,84.0,Ok,90.0,Ok,11924
507550.625000,93.0,Ok,78.0,Ok,11925
507550.671000,89.0,Ok,97.0,Ok,11926
507550.718000,91.0,Ok,78.0,Ok,11927
507550.765000,95.0,Ok,84.0,Ok,11928
507550.828000,105.0,Ok,78.0,Ok,11929
507550.875000,82.0,Ok,95.0,Ok,11930
507550.921000,91.0,Ok,69.0,Ok,11931
507550.968000,101.0,Ok,93.0,Ok,11932
507551.015000,98.0,Ok,99.0,Ok,11933
507551.062000,102.0,Ok,86.0,Ok,11934
507551.125000,77.0,Ok,81.0,Ok,11935
507551.156000,83.0,Ok,88.0,Ok,11936
507551.218000,89.0,Ok,89.0,Ok,11937
507551.281000,90.0,Ok,92.0,Ok,11938
507551.328000,99.0,Ok,93.0,Ok,11939
507551.375000,94.0,Ok,85.0,Ok,11940
507551.421000,97.0,Ok,91.0,Ok,11941
507551.468000,91.0,Ok,87.0,Ok,11942
507551.515000,102.0,Ok,81.0,Ok,11943
507551.578000,96.0,Ok,80.0,Ok,11944
507551.625000,90.0,Ok,82.0,Ok,11945
507551.671000,83.0,Ok,75.0,Ok,11946
507551.718000,100.0,Ok,92.0,Ok,11947
507551.765000,82.0,Ok,75.0,Ok,11948
507551.828000,103.0,Ok,84.0,Ok,11949
507551.875000,94.0,Ok,84.0,Ok,11950
507551.921000,90.0,Ok,90.0,Ok,11951
507551.968000,89.0,Ok,77.0,Ok,11952
507552.015000,102.0,Ok,94.0,Ok,11953
507552.078000,81.0,Ok,77.0,Ok,11954
507552.125000,101.0,Ok,87.0,Ok,11955
507552.171000,92.0,Ok,81.0,Ok,11956
507552.218000,91.0,Ok,92.0,Ok,11957
507552.265000,99.0,Ok,89.0,Ok,11958
507552.328000,126.0,Ok,90.0,Ok,11959
507552.375000,92.0,Ok,77.0,Ok,11960
507552.421000,105.0,Ok,84.0,Ok,11961
507552.468000,89.0,Ok,86.0,Ok,11962
507552.531000,90.0,Ok,86.0,Ok,11963
507552.578000,95.0,Ok,89.0,Ok,11964
507552.625000,74.0,Ok,86.0,Ok,11965
507552.656000,89.0,Ok,79.0,Ok,11966
507552.718000,86.0,Ok,93.0,Ok,11967
507552.765000,84.0,Ok,79.0,Ok,11968
507552.828000,84.0,Ok,84.0,Ok,11969
507552.859000,81.0,Ok,95.0,Ok,11970
507552.921000,77.0,Ok,94.0,Ok,11971
507552.968000,82.0,Ok,88.0,Ok,11972
507553.015000,73.0,Ok,88.0,Ok,11973
507553.062000,89.0,Ok,112.0,Ok,11974
507553.125000,90.0,Ok,120.0,Ok,11975
507553.171000,86.0,Ok,100.0,Ok,11976
507553.218000,78.0,Ok,89.0,Ok,11977
507553.281000,75.0,Ok,84.0,Ok,11978
507553.328000,85.0,Ok,88.0,Ok,11979
507553.375000,95.0,Ok,109.0,Ok,11980
507553.421000,90.0,Ok,98.0,Ok,11981
507553.468000,81.0,Ok,97.0,Ok,11982
507553.531000,81.0,Ok,92.0,Ok,11983
507553.578000,82.0,Ok,92.0,Ok,11984
507553.625000,87.0,Ok,107.0,Ok,11985
507553.671000,65.0,Ok,97.0,Ok,11986
507553.718000,87.0,Ok,119.0,Ok,11987
507553.781000,79.0,Ok,93.0,Ok,11988
507553.828000,80.0,Ok,78.0,Ok,11989
507553.875000,80.0,Ok,87.0,Ok,11990
507553.921000,79.0,Ok,103.0,Ok,11991
507553.968000,84.0,Ok,55.0,Ok,11992
507554.031000,89.0,Ok,107.0,Ok,11993
507554.093000,81.0,Ok,89.0,Ok,11994
507554.125000,82.0,Ok,78.0,Ok,11995
507554.171000,75.0,Ok,78.0,Ok,11996
507554.218000,87.0,Ok,83.0,Ok,11997
507554.265000,77.0,Ok,118.0,Ok,11998
507554.328000,73.0,Ok,100.0,Ok,11999
507554.375000,91.0,Ok,85.0,Ok,12000
507554.421000,75.0,Ok,92.0,Ok,12001
507554.468000,90.0,Ok,77.0,Ok,12002
507554.531000,74.0,Ok,105.0,Ok,12003
507554.578000,87.0,Ok,99.0,Ok,12004
507554.625000,83.0,Ok,90.0,Ok,12005
507554.671000,93.0,Ok,89.0,Ok,12006
507554.718000,87.0,Ok,95.0,Ok,12007
507554.765000,77.0,Ok,99.0,Ok,12008
507554.812000,95.0,Ok,98.0,Ok,12009
507554.875000,75.0,Ok,98.0,Ok,12010
507554.921000,77.0,Ok,73.0,Ok,12011
507554.968000,69.0,Ok,94.0,Ok,12012
507555.015000,84.0,Ok,91.0,Ok,12013
507555.078000,91.0,Ok,108.0,Ok,12014
507555.109000,77.0,Ok,113.0,Ok,12015
507555.156000,93.0,Ok,90.0,Ok,12016
507555.218000,97.0,Ok,80.0,Ok,12017
507555.281000,76.0,Ok,92.0,Ok,12018
507555.328000,89.0,Ok,110.0,Ok,12019
507555.375000,77.0,Ok,108.0,Ok,12020
507555.421000,92.0,Ok,82.0,Ok,12021
507555.468000,56.0,Ok,91.0,Ok,12022
507555.531000,87.0,Ok,80.0,Ok,12023
507555.562000,92.0,Ok,100.0,Ok,12024
507555.625000,75.0,Ok,107.0,Ok,12025
507555.671000,84.0,Ok,89.0,Ok,12026
507555.718000,80.0,Ok,87.0,Ok,12027
507555.765000,80.0,Ok,89.0,Ok,12028
507555.828000,74.0,Ok,81.0,Ok,12029
507555.875000,71.0,Ok,103.0,Ok,12030
507555.921000,75.0,Ok,84.0,Ok,12031
507555.968000,85.0,Ok,77.0,Ok,12032
507556.015000,59.0,Ok,86.0,Ok,12033
507556.078000,90.0,Ok,82.0,Ok,12034
507556.125000,104.0,Ok,70.0,Ok,12035
507556.171000,85.0,Ok,86.0,Ok,12036
507556.218000,73.0,Ok,96.0,Ok,12037
507556.281000,71.0,Ok,84.0,Ok,12038
507556.312000,93.0,Ok,79.0,Ok,12039
507556.375000,88.0,Ok,104.0,Ok,12040
507556.421000,87.0,Ok,87.0,Ok,12041
507556.468000,86.0,Ok,72.0,Ok,12042
507556.531000,92.0,Ok,99.0,Ok,12043
507556.578000,107.0,Ok,73.0,Ok,12044
507556.609000,117.0,Ok,82.0,Ok,12045
507556.671000,98.0,Ok,96.0,Ok,12046
507556.718000,98.0,Ok,90.0,Ok,12047
507556.781000,93.0,Ok,84.0,Ok,12048
507556.828000,92.0,Ok,76.0,Ok,12049
507556.875000,94.0,Ok,99.0,Ok,12050
507556.921000,117.0,Ok,88.0,Ok,12051
507556.968000,79.0,Ok,92.0,Ok,12052
507557.031000,114.0,Ok,93.0,Ok,12053
507557.078000,124.0,Ok,83.0,Ok,12054
507557.125000,91.0,Ok,85.0,Ok,12055
507557.171000,92.0,Ok,92.0,Ok,12056
507557.218000,103.0,Ok,87.0,Ok,12057
507557.281000,117.0,Ok,95.0,Ok,12058
507557.312000,103.0,Ok,76.0,Ok,12059
507557.375000,103.0,Ok,85.0,Ok,12060
507557.421000,79.0,Ok,78.0,Ok,12061
507557.468000,105.0,Ok,89.0,Ok,12062
507557.531000,91.0,Ok,92.0,Ok,12063
507557.578000,92.0,Ok,87.0,Ok,12064
507557.625000,81.0,Ok,95.0,Ok,12065
507557.671000,128.0,Ok,79.0,Ok,12066
507557.718000,102.0,Ok,89.0,Ok,12067
507557.781000,95.0,Ok,77.0,Ok,12068
507557.828000,106.0,Ok,85.0,Ok,12069
507557.875000,102.0,Ok,78.0,Ok,12070
507557.921000,86.0,Ok,73.0,Ok,12071
507557.984000,88.0,Ok,73.0,Ok,12072
507558.015000,92.0,Ok,94.0,Ok,12073
507558.078000,104.0,Ok,85.0,Ok,12074
507558.125000,100.0,Ok,84.0,Ok,12075
507558.187000,103.0,Ok,85.0,Ok,12076
507558.218000,105.0,Ok,82.0,Ok,12077
507558.281000,95.0,Ok,82.0,Ok,12078
507558.328000,92.0,Ok,75.0,Ok,12079
507558.375000,102.0,Ok,86.0,Ok,12080
507558.421000,87.0,Ok,86.0,Ok,12081
507558.468000,76.0,Ok,92.0,Ok,12082
507558.515000,104.0,Ok,83.0,Ok,12083
507558.562000,121.0,Ok,82.0,Ok,12084
507558.625000,100.0,Ok,77.0,Ok,12085
507558.671000,89.0,Ok,81.0,Ok,12086
507558.718000,94.0,Ok,78.0,Ok,12087
507558.765000,89.0,Ok,100.0,Ok,12088
507558.828000,88.0,Ok,92.0,Ok,12089
507558.859000,90.0,Ok,90.0,Ok,12090
507558.921000,89.0,Ok,96.0,Ok,12091
507558.968000,76.0,Ok,81.0,Ok,12092
507559.031000,99.0,Ok,91.0,Ok,12093
507559.078000,98.0,Ok,86.0,Ok,12094
507559.125000,93.0,Ok,86.0,Ok,12095
507559.171000,94.0,Ok,88.0,Ok,12096
507559.218000,90.0,Ok,85.0,Ok,12097
507559.265000,88.0,Ok,97.0,Ok,12098
507559.328000,99.0,Ok,83.0,Ok,12099
507559.375000,92.0,Ok,90.0,Ok,12100
507559.421000,97.0,Ok,89.0,Ok,12101
507559.468000,129.0,Ok,86.0,Ok,12102
507559.546000,102.0,Ok,85.0,Ok,12103
507559.578000,124.0,Ok,85.0,Ok,12104
507559.625000,83.0,Ok,92.0,Ok,12105
507559.671000,89.0,Ok,92.0,Ok,12106
507559.718000,91.0,Ok,96.0,Ok,12107
507559.781000,94.0,Ok,90.0,Ok,12108
507559.812000,96.0,Ok,78.0,Ok,12109
507559.875000,86.0,Ok,95.0,Ok,12110
507559.921000,94.0,Ok,84.0,Ok,12111
507559.968000,114.0,Ok,80.0,Ok,12112
507560.015000,104.0,Ok,93.0,Ok,12113
507560.078000,79.0,Ok,86.0,Ok,12114
507560.125000,73.0,Ok,83.0,Ok,12115
507560.171000,88.0,Ok,68.0,Ok,12116
507560.218000,92.0,Ok,94.0,Ok,12117
507560.265000,91.0,Ok,69.0,Ok,12118
507560.328000,100.0,Ok,89.0,Ok,12119
507560.375000,123.0,Ok,75.0,Ok,12120
507560.421000,99.0,Ok,84.0,Ok,12121
507560.468000,121.0,Ok,86.0,Ok,12122
507560.515000,86.0,Ok,85.0,Ok,12123
507560.578000,92.0,Ok,86.0,Ok,12124
507560.609000,86.0,Ok,91.0,Ok,12125
507560.671000,84.0,Ok,90.0,Ok,12126
507560.718000,84.0,Ok,88.0,Ok,12127
507560.781000,90.0,Ok,82.0,Ok,12128
507560.828000,88.0,Ok,87.0,Ok,12129
507560.875000,87.0,Ok,88.0,Ok,12130
507560.921000,84.0,Ok,83.0,Ok,12131
507560.968000,81.0,Ok,87.0,Ok,12132
507561.015000,90.0,Ok,80.0,Ok,12133
507561.062000,87.0,Ok,84.0,Ok,12134
507561.125000,83.0,Ok,92.0,Ok,12135
507561.156000,87.0,Ok,88.0,Ok,12136
507561.218000,90.0,Ok,91.0,Ok,12137
507561.265000,87.0,Ok,80.0,Ok,12138
507561.328000,92.0,Ok,82.0,Ok,12139
507561.375000,88.0,Ok,81.0,Ok,12140
507561.421000,88.0,Ok,84.0,Ok,12141
507561.468000,85.0,Ok,84.0,Ok,12142
507561.515000,87.0,Ok,82.0,Ok,12143
507561.578000,90.0,Ok,80.0,Ok,12144
507561.625000,78.0,Ok,75.0,Ok,12145
507561.671000,90.0,Ok,79.0,Ok,12146
507561.718000,80.0,Ok,84.0,Ok,12147
507561.781000,86.0,Ok,79.0,Ok,12148
507561.828000,89.0,Ok,77.0,Ok,12149
507561.875000,77.0,Ok,87.0,Ok,12150
507561.921000,86.0,Ok,88.0,Ok,12151
507561.968000,86.0,Ok,84.0,Ok,12152
507562.015000,85.0,Ok,78.0,Ok,12153
507562.062000,89.0,Ok,76.0,Ok,12154
507562.125000,84.0,Ok,87.0,Ok,12155
507562.171000,81.0,Ok,80.0,Ok,12156
507562.218000,84.0,Ok,82.0,Ok,12157
507562.265000,87.0,Ok,74.0,Ok,12158
507562.328000,86.0,Ok,80.0,Ok,12159
507562.375000,84.0,Ok,77.0,Ok,12160
507562.421000,77.0,Ok,84.0,Ok,12161
507562.468000,83.0,Ok,91.0,Ok,12162
507562.515000,83.0,Ok,82.0,Ok,12163
507562.578000,89.0,Ok,87.0,Ok,12164
507562.625000,83.0,Ok,82.0,Ok,12165
507562.671000,78.0,Ok,86.0,Ok,12166
507562.718000,75.0,Ok,79.0,Ok,12167
507562.765000,77.0,Ok,80.0,Ok,12168
507562.828000,90.0,Ok,81.0,Ok,12169
507562.875000,84.0,Ok,82.0,Ok,12170
507562.921000,90.0,Ok,80.0,Ok,12171
507562.968000,82.0,Ok,79.0,Ok,12172
507563.015000,90.0,Ok,83.0,Ok,12173
507563.078000,92.0,Ok,82.0,Ok,12174
507563.125000,91.0,Ok,84.0,Ok,12175
507563.171000,84.0,Ok,90.0,Ok,12176
507563.218000,90.0,Ok,77.0,Ok,12177
507563.265000,84.0,Ok,78.0,Ok,12178
507563.328000,78.0,Ok,86.0,Ok,12179
507563.375000,98.0,Ok,88.0,Ok,12180
507563.421000,83.0,Ok,93.0,Ok,12181
507563.468000,85.0,Ok,92.0,Ok,12182
507563.531000,86.0,Ok,81.0,Ok,12183
507563.578000,93.0,Ok,83.0,Ok,12184
507563.625000,84.0,Ok,88.0,Ok,12185
507563.718000,87.0,Ok,86.0,Ok,12186
507563.718000,88.0,Ok,87.0,Ok,12187
507563.781000,82.0,Ok,89.0,Ok,12188
507563.828000,80.0,Ok,82.0,Ok,12189
507563.875000,84.0,Ok,84.0,Ok,12190
507563.921000,75.0,Ok,89.0,Ok,12191
507563.968000,91.0,Ok,76.0,Ok,12192
507564.015000,83.0,Ok,86.0,Ok,12193
507564.078000,81.0,Ok,79.0,Ok,12194
507564.125000,72.0,Ok,76.0,Ok,12195
507564.171000,81.0,Ok,72.0,Ok,12196
507564.218000,72.0,Ok,71.0,Ok,12197
507564.281000,85.0,Ok,79.0,Ok,12198
507564.328000,77.0,Ok,81.0,Ok,12199
507564.375000,75.0,Ok,80.0,Ok,12200
507564.421000,80.0,Ok,79.0,Ok,12201
507564.484000,69.0,Ok,106.0,Ok,12202
507564.515000,73.0,Ok,90.0,Ok,12203
507564.578000,79.0,Ok,115.0,Ok,12204
507564.625000,78.0,Ok,82.0,Ok,12205
507564.671000,76.0,Ok,83.0,Ok,12206
507564.718000,73.0,Ok,93.0,Ok,12207
507564.781000,81.0,Ok,98.0,Ok,12208
507564.812000,70.0,Ok,126.0,Ok,12209
507564.875000,82.0,Ok,78.0,Ok,12210
507564.921000,84.0,Ok,79.0,Ok,12211
507565.000000,80.0,Ok,77.0,Ok,12212
507565.015000,72.0,Ok,104.0,Ok,12213
507565.062000,75.0,Ok,103.0,Ok,12214
507565.125000,74.0,Ok,92.0,Ok,12215
507565.171000,84.0,Ok,79.0,Ok,12216
507565.218000,79.0,Ok,95.0,Ok,12217
507565.265000,77.0,Ok,79.0,Ok,12218
507565.328000,84.0,Ok,107.0,Ok,12219
507565.375000,77.0,Ok,99.0,Ok,12220
507565.421000,71.0,Ok,93.0,Ok,12221
507565.468000,78.0,Ok,72.0,Ok,12222
507565.515000,76.0,Ok,65.0,Ok,12223
507565.562000,72.0,Ok,76.0,Ok,12224
507565.625000,82.0,Ok,77.0,Ok,12225
507565.671000,78.0,Ok,69.0,Ok,12226
507565.718000,71.0,Ok,91.0,Ok,12227
507565.765000,76.0,Ok,77.0,Ok,12228
507565.828000,75.0,Ok,73.0,Ok,12229
507565.875000,72.0,Ok,81.0,Ok,12230
507565.921000,77.0,Ok,80.0,Ok,12231
507565.968000,78.0,Ok,86.0,Ok,12232
507566.031000,71.0,Ok,76.0,Ok,12233
507566.062000,86.0,Ok,73.0,Ok,12234
507566.109000,75.0,Ok,73.0,Ok,12235
507566.171000,84.0,Ok,88.0,Ok,12236
507566.218000,76.0,Ok,96.0,Ok,12237
507566.265000,73.0,Ok,82.0,Ok,12238
507566.328000,77.0,Ok,74.0,Ok,12239
507566.359000,83.0,Ok,81.0,Ok,12240
507566.421000,74.0,Ok,77.0,Ok,12241
507566.468000,81.0,Ok,81.0,Ok,12242
507566.515000,78.0,Ok,85.0,Ok,12243
507566.578000,77.0,Ok,76.0,Ok,12244
507566.625000,81.0,Ok,76.0,Ok,12245
507566.671000,86.0,Ok,82.0,Ok,12246
507566.718000,73.0,Ok,78.0,Ok,12247
507566.765000,76.0,Ok,83.0,Ok,12248
507566.812000,74.0,Ok,91.0,Ok,12249
507566.875000,88.0,Ok,90.0,Ok,12250
507566.921000,70.0,Ok,78.0,Ok,12251
507566.968000,75.0,Ok,77.0,Ok,12252
507567.015000,81.0,Ok,80.0,Ok,12253
507567.078000,69.0,Ok,83.0,Ok,12254
507567.125000,85.0,Ok,70.0,Ok,12255
507567.171000,83.0,Ok,92.0,Ok,12256
507567.218000,77.0,Ok,80.0,Ok,12257
507567.265000,85.0,Ok,85.0,Ok,12258
507567.328000,79.0,Ok,85.0,Ok,12259
507567.375000,73.0,Ok,81.0,Ok,12260
507567.421000,81.0,Ok,87.0,Ok,12261
507567.468000,78.0,Ok,74.0,Ok,12262
507567.531000,68.0,Ok,79.0,Ok,12263
507567.578000,75.0,Ok,86.0,Ok,12264
507567.625000,65535.0,RangingRxTimeout,79.0,Ok,12265
507567.671000,77.0,Ok,82.0,Ok,12266
507567.734000,82.0,Ok,77.0,Ok,12267
507567.781000,73.0,Ok,69.0,Ok,12268
507567.828000,83.0,Ok,69.0,Ok,12269
507567.875000,72.0,Ok,80.0,Ok,12270
507567.921000,78.0,Ok,79.0,Ok,12271
507567.968000,78.0,Ok,74.0,Ok,12272
507568.015000,79.0,Ok,74.0,Ok,12273
507568.062000,76.0,Ok,74.0,Ok,12274
507568.125000,86.0,Ok,80.0,Ok,12275
507568.171000,72.0,Ok,77.0,Ok,12276
507568.218000,81.0,Ok,78.0,Ok,12277
507568.265000,74.0,Ok,78.0,Ok,12278
507568.328000,78.0,Ok,71.0,Ok,12279
507568.375000,79.0,Ok,83.0,Ok,12280
507568.421000,76.0,Ok,76.0,Ok,12281
507568.468000,81.0,Ok,77.0,Ok,12282
507568.531000,84.0,Ok,77.0,Ok,12283
507568.578000,75.0,Ok,77.0,Ok,12284
507568.625000,81.0,Ok,69.0,Ok,12285
507568.671000,79.0,Ok,74.0,Ok,12286
507568.718000,85.0,Ok,75.0,Ok,12287
507568.765000,79.0,Ok,82.0,Ok,12288
507568.812000,86.0,Ok,86.0,Ok,12289
507568.875000,75.0,Ok,80.0,Ok,12290
507568.921000,76.0,Ok,77.0,Ok,12291
507568.968000,81.0,Ok,79.0,Ok,12292
507569.031000,75.0,Ok,71.0,Ok,12293
507569.078000,84.0,Ok,73.0,Ok,12294
507569.125000,85.0,Ok,85.0,Ok,12295
507569.171000,72.0,Ok,81.0,Ok,12296
507569.218000,81.0,Ok,77.0,Ok,12297
507569.281000,80.0,Ok,79.0,Ok,12298
507569.328000,82.0,Ok,75.0,Ok,12299
507569.375000,76.0,Ok,76.0,Ok,12300
507569.406000,81.0,Ok,80.0,Ok,12301
507569.468000,78.0,Ok,79.0,Ok,12302
507569.531000,76.0,Ok,83.0,Ok,12303
507569.578000,80.0,Ok,79.0,Ok,12304
507569.625000,77.0,Ok,71.0,Ok,12305
507569.671000,76.0,Ok,85.0,Ok,12306
507569.718000,78.0,Ok,81.0,Ok,12307
507569.765000,76.0,Ok,81.0,Ok,12308
507569.812000,77.0,Ok,75.0,Ok,12309
507569.859000,79.0,Ok,72.0,Ok,12310
507569.921000,75.0,Ok,75.0,Ok,12311
507569.968000,81.0,Ok,74.0,Ok,12312
507570.015000,81.0,Ok,78.0,Ok,12313
507570.078000,75.0,Ok,85.0,Ok,12314
507570.125000,74.0,Ok,82.0,Ok,12315
507570.171000,83.0,Ok,83.0,Ok,12316
507570.218000,77.0,Ok,79.0,Ok,12317
507570.281000,76.0,Ok,74.0,Ok,12318
507570.328000,79.0,Ok,82.0,Ok,12319
507570.375000,73.0,Ok,79.0,Ok,12320
507570.453000,83.0,Ok,83.0,Ok,12321
507570.468000,81.0,Ok,88.0,Ok,12322
507570.515000,83.0,Ok,84.0,Ok,12323
507570.562000,76.0,Ok,75.0,Ok,12324
507570.609000,83.0,Ok,81.0,Ok,12325
507570.671000,84.0,Ok,79.0,Ok,12326
507570.718000,75.0,Ok,77.0,Ok,12327
507570.765000,79.0,Ok,84.0,Ok,12328
507570.812000,75.0,Ok,78.0,Ok,12329
507570.875000,79.0,Ok,77.0,Ok,12330
507570.921000,79.0,Ok,78.0,Ok,12331
507570.968000,83.0,Ok,79.0,Ok,12332
507571.015000,75.0,Ok,77.0,Ok,12333
507571.078000,81.0,Ok,94.0,Ok,12334
507571.125000,78.0,Ok,102.0,Ok,12335
507571.171000,79.0,Ok,81.0,Ok,12336
507571.218000,82.0,Ok,75.0,Ok,12337
507571.265000,92.0,Ok,75.0,Ok,12338
507571.328000,122.0,Ok,88.0,Ok,12339
507571.375000,104.0,Ok,83.0,Ok,12340
507571.421000,109.0,Ok,91.0,Ok,12341
507571.468000,145.0,Ok,99.0,Ok,12342
507571.515000,111.0,Ok,98.0,Ok,12343
507571.578000,109.0,Ok,101.0,Ok,12344
507571.625000,96.0,Ok,104.0,Ok,12345
507571.671000,119.0,Ok,104.0,Ok,12346
507571.718000,101.0,Ok,92.0,Ok,12347
507571.765000,116.0,Ok,83.0,Ok,12348
507571.875000,114.0,Ok,104.0,Ok,12349
507571.875000,107.0,Ok,102.0,Ok,12350
507571.921000,149.0,Ok,97.0,Ok,12351
507571.968000,88.0,Ok,90.0,Ok,12352
507572.015000,92.0,Ok,93.0,Ok,12353
507572.078000,116.0,Ok,100.0,Ok,12354
507572.125000,104.0,Ok,90.0,Ok,12355
507572.171000,112.0,Ok,118.0,Ok,12356
507572.218000,126.0,Ok,100.0,Ok,12357
507572.265000,132.0,Ok,81.0,Ok,12358
507572.328000,106.0,Ok,87.0,Ok,12359
507572.375000,90.0,Ok,75.0,Ok,12360
507572.421000,119.0,Ok,123.0,Ok,12361
507572.468000,114.0,Ok,92.0,Ok,12362
507572.531000,64.0,Ok,58.0,Ok,12363
507572.578000,108.0,Ok,82.0,Ok,12364
507572.625000,77.0,Ok,83.0,Ok,12365
507572.671000,63.0,Ok,88.0,Ok,12366
507572.718000,117.0,Ok,99.0,Ok,12367
507572.765000,112.0,Ok,91.0,Ok,12368
507572.828000,132.0,Ok,92.0,Ok,12369
507572.875000,107.0,Ok,89.0,Ok,12370
507572.921000,95.0,Ok,99.0,Ok,12371
507572.968000,125.0,Ok,77.0,Ok,12372
507573.015000,87.0,Ok,99.0,Ok,12373
507573.078000,144.0,Ok,101.0,Ok,12374
507573.109000,128.0,Ok,86.0,Ok,12375
507573.171000,102.0,Ok,74.0,Ok,12376
507573.218000,82.0,Ok,99.0,Ok,12377
507573.281000,119.0,Ok,91.0,Ok,12378
507573.328000,122.0,Ok,90.0,Ok,12379
507573.375000,97.0,Ok,100.0,Ok,12380
507573.421000,112.0,Ok,80.0,Ok,12381
507573.468000,103.0,Ok,99.0,Ok,12382
507573.515000,130.0,Ok,84.0,Ok,12383
507573.578000,104.0,Ok,90.0,Ok,12384
507573.625000,123.0,Ok,91.0,Ok,12385
507573.671000,105.0,Ok,84.0,Ok,12386
507573.718000,109.0,Ok,94.0,Ok,12387
507573.781000,92.0,Ok,67.0,Ok,12388
507573.828000,110.0,Ok,85.0,Ok,12389
507573.875000,103.0,Ok,85.0,Ok,12390
507573.921000,120.0,Ok,85.0,Ok,12391
